Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
107	:	1778526382.327	     4.292	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 4 --variant V1 --seed 1 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f4_V1_s1.log 2>&1
110	:	1778526382.363	     4.256	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 4 --variant V1 --seed 4 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f4_V1_s4.log 2>&1
108	:	1778526382.335	     4.295	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 4 --variant V1 --seed 2 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f4_V1_s2.log 2>&1
109	:	1778526382.345	     4.289	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 4 --variant V1 --seed 3 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f4_V1_s3.log 2>&1
112	:	1778526382.396	     4.255	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 4 --variant V2 --seed 1 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f4_V2_s1.log 2>&1
111	:	1778526382.384	     4.273	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 4 --variant V2 --seed 0 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f4_V2_s0.log 2>&1
113	:	1778526385.721	     4.111	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 4 --variant V2 --seed 2 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f4_V2_s2.log 2>&1
114	:	1778526385.812	     4.223	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 4 --variant V2 --seed 3 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f4_V2_s3.log 2>&1
115	:	1778526385.866	     4.171	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 4 --variant V2 --seed 4 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f4_V2_s4.log 2>&1
116	:	1778526386.042	     4.217	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 4 --variant V3 --seed 0 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f4_V3_s0.log 2>&1
117	:	1778526386.142	     4.203	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 4 --variant V3 --seed 1 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f4_V3_s1.log 2>&1
118	:	1778526386.372	     4.270	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 4 --variant V3 --seed 2 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f4_V3_s2.log 2>&1
119	:	1778526386.448	     4.250	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 4 --variant V3 --seed 3 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f4_V3_s3.log 2>&1
120	:	1778526386.516	     4.224	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 4 --variant V3 --seed 4 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f4_V3_s4.log 2>&1
121	:	1778526386.609	     4.279	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 4 --variant V4 --seed 0 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f4_V4_s0.log 2>&1
123	:	1778526386.626	     4.279	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 4 --variant V4 --seed 2 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f4_V4_s2.log 2>&1
122	:	1778526386.618	     4.299	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 4 --variant V4 --seed 1 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f4_V4_s1.log 2>&1
126	:	1778526386.640	     4.289	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 5 --variant V0 --seed 0 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f5_V0_s0.log 2>&1
124	:	1778526386.630	     4.304	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 4 --variant V4 --seed 3 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f4_V4_s3.log 2>&1
125	:	1778526386.635	     4.312	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 4 --variant V4 --seed 4 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f4_V4_s4.log 2>&1
127	:	1778526386.657	     4.290	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 5 --variant V0 --seed 1 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f5_V0_s1.log 2>&1
128	:	1778526386.663	     4.289	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 5 --variant V0 --seed 2 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f5_V0_s2.log 2>&1
129	:	1778526389.849	     4.196	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 5 --variant V0 --seed 3 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f5_V0_s3.log 2>&1
130	:	1778526390.043	     4.151	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 5 --variant V0 --seed 4 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f5_V0_s4.log 2>&1
131	:	1778526390.081	     4.299	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 5 --variant V1 --seed 0 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f5_V1_s0.log 2>&1
132	:	1778526390.268	     4.211	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 5 --variant V1 --seed 1 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f5_V1_s1.log 2>&1
133	:	1778526390.352	     4.167	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 5 --variant V1 --seed 2 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f5_V1_s2.log 2>&1
134	:	1778526390.650	     4.148	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 5 --variant V1 --seed 3 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f5_V1_s3.log 2>&1
135	:	1778526390.705	     4.217	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 5 --variant V1 --seed 4 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f5_V1_s4.log 2>&1
136	:	1778526390.748	     4.192	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 5 --variant V2 --seed 0 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f5_V2_s0.log 2>&1
137	:	1778526390.895	     4.276	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 5 --variant V2 --seed 1 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f5_V2_s1.log 2>&1
138	:	1778526390.911	     4.266	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 5 --variant V2 --seed 2 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f5_V2_s2.log 2>&1
140	:	1778526390.935	     4.274	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 5 --variant V2 --seed 4 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f5_V2_s4.log 2>&1
142	:	1778526390.953	     4.256	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 5 --variant V3 --seed 1 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f5_V3_s1.log 2>&1
144	:	1778526390.962	     4.268	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 5 --variant V3 --seed 3 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f5_V3_s3.log 2>&1
141	:	1778526390.940	     4.294	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 5 --variant V3 --seed 0 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f5_V3_s0.log 2>&1
139	:	1778526390.928	     4.312	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 5 --variant V2 --seed 3 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f5_V2_s3.log 2>&1
143	:	1778526390.957	     4.296	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 5 --variant V3 --seed 2 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f5_V3_s2.log 2>&1
145	:	1778526394.053	     4.100	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 5 --variant V3 --seed 4 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f5_V3_s4.log 2>&1
146	:	1778526394.202	     4.160	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 5 --variant V4 --seed 0 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f5_V4_s0.log 2>&1
148	:	1778526394.483	     4.165	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 5 --variant V4 --seed 2 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f5_V4_s2.log 2>&1
147	:	1778526394.388	     4.305	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 5 --variant V4 --seed 1 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f5_V4_s1.log 2>&1
149	:	1778526394.533	     4.226	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 5 --variant V4 --seed 3 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f5_V4_s3.log 2>&1
150	:	1778526394.807	     4.170	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 5 --variant V4 --seed 4 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f5_V4_s4.log 2>&1
152	:	1778526394.948	     4.322	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 6 --variant V0 --seed 1 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f6_V0_s1.log 2>&1
151	:	1778526394.930	     4.355	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 6 --variant V0 --seed 0 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f6_V0_s0.log 2>&1
155	:	1778526395.214	     4.213	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 6 --variant V0 --seed 4 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f6_V0_s4.log 2>&1
153	:	1778526395.176	     4.261	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 6 --variant V0 --seed 2 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f6_V0_s2.log 2>&1
156	:	1778526395.221	     4.258	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 6 --variant V1 --seed 0 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f6_V1_s0.log 2>&1
154	:	1778526395.184	     4.300	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 6 --variant V0 --seed 3 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f6_V0_s3.log 2>&1
158	:	1778526395.240	     4.260	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 6 --variant V1 --seed 2 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f6_V1_s2.log 2>&1
159	:	1778526395.247	     4.260	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 6 --variant V1 --seed 3 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f6_V1_s3.log 2>&1
157	:	1778526395.234	     4.279	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 6 --variant V1 --seed 1 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f6_V1_s1.log 2>&1
160	:	1778526395.259	     4.281	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 6 --variant V1 --seed 4 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f6_V1_s4.log 2>&1
166	:	1778526398.984	     3.904	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 6 --variant V3 --seed 0 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f6_V3_s0.log 2>&1
167	:	1778526399.278	     3.830	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 6 --variant V3 --seed 1 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f6_V3_s1.log 2>&1
168	:	1778526399.293	     3.944	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 6 --variant V3 --seed 2 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f6_V3_s2.log 2>&1
169	:	1778526399.434	     3.907	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 6 --variant V3 --seed 3 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f6_V3_s3.log 2>&1
170	:	1778526399.444	     3.959	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 6 --variant V3 --seed 4 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f6_V3_s4.log 2>&1
176	:	1778526399.549	     3.892	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 7 --variant V0 --seed 0 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f7_V0_s0.log 2>&1
177	:	1778526402.893	     3.763	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 7 --variant V0 --seed 1 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f7_V0_s1.log 2>&1
178	:	1778526403.117	     3.648	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 7 --variant V0 --seed 2 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f7_V0_s2.log 2>&1
179	:	1778526403.244	     3.623	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 7 --variant V0 --seed 3 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f7_V0_s3.log 2>&1
180	:	1778526403.344	     3.667	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 7 --variant V0 --seed 4 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f7_V0_s4.log 2>&1
181	:	1778526403.407	     3.655	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 7 --variant V1 --seed 0 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f7_V1_s0.log 2>&1
182	:	1778526403.448	   207.203	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 7 --variant V1 --seed 1 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f7_V1_s1.log 2>&1
184	:	1778526406.772	   207.200	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 7 --variant V1 --seed 3 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f7_V1_s3.log 2>&1
185	:	1778526406.873	   209.611	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 7 --variant V1 --seed 4 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f7_V1_s4.log 2>&1
183	:	1778526406.662	   210.167	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 7 --variant V1 --seed 2 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f7_V1_s2.log 2>&1
191	:	1778526616.834	   399.581	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 7 --variant V3 --seed 0 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f7_V3_s0.log 2>&1
192	:	1778527016.422	   403.153	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 7 --variant V3 --seed 1 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f7_V3_s1.log 2>&1
193	:	1778527419.580	   409.797	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 7 --variant V3 --seed 2 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f7_V3_s2.log 2>&1
194	:	1778527829.382	   404.401	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 7 --variant V3 --seed 3 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f7_V3_s3.log 2>&1
195	:	1778528233.789	   411.957	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 7 --variant V3 --seed 4 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f7_V3_s4.log 2>&1
162	:	1778526398.371	  2963.269	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 6 --variant V2 --seed 1 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f6_V2_s1.log 2>&1
187	:	1778526407.068	  2966.372	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 7 --variant V2 --seed 1 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f7_V2_s1.log 2>&1
161	:	1778526398.159	  2976.778	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 6 --variant V2 --seed 0 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f6_V2_s0.log 2>&1
186	:	1778526407.017	  2973.707	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 7 --variant V2 --seed 0 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f7_V2_s0.log 2>&1
164	:	1778526398.701	  2991.799	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 6 --variant V2 --seed 3 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f6_V2_s3.log 2>&1
163	:	1778526398.659	  2996.083	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 6 --variant V2 --seed 2 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f6_V2_s2.log 2>&1
165	:	1778526398.767	  2996.511	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 6 --variant V2 --seed 4 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f6_V2_s4.log 2>&1
188	:	1778526610.658	  2935.260	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 7 --variant V2 --seed 2 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f7_V2_s2.log 2>&1
175	:	1778526399.521	  3160.779	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 6 --variant V4 --seed 4 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f6_V4_s4.log 2>&1
171	:	1778526399.484	  3162.309	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 6 --variant V4 --seed 0 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f6_V4_s0.log 2>&1
189	:	1778526613.978	  2950.564	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 7 --variant V2 --seed 3 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f7_V2_s3.log 2>&1
190	:	1778526616.490	  2957.565	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 7 --variant V2 --seed 4 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f7_V2_s4.log 2>&1
174	:	1778526399.514	  3194.164	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 6 --variant V4 --seed 3 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f6_V4_s3.log 2>&1
173	:	1778526399.505	  3194.203	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 6 --variant V4 --seed 2 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f6_V4_s2.log 2>&1
201	:	1778529390.506	   209.034	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 8 --variant V0 --seed 0 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f8_V0_s0.log 2>&1
202	:	1778529394.747	   205.068	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 8 --variant V0 --seed 1 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f8_V0_s1.log 2>&1
203	:	1778529395.283	   205.546	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 8 --variant V0 --seed 2 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f8_V0_s2.log 2>&1
172	:	1778526399.492	  3211.473	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 6 --variant V4 --seed 1 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f6_V4_s1.log 2>&1
204	:	1778529545.925	   240.342	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 8 --variant V0 --seed 3 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f8_V0_s3.log 2>&1
205	:	1778529560.304	   244.478	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 8 --variant V0 --seed 4 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f8_V0_s4.log 2>&1
207	:	1778529564.548	   243.694	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 8 --variant V1 --seed 1 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f8_V1_s1.log 2>&1
206	:	1778529561.801	   246.993	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 8 --variant V1 --seed 0 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f8_V1_s0.log 2>&1
208	:	1778529574.066	   244.411	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 8 --variant V1 --seed 2 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f8_V1_s2.log 2>&1
209	:	1778529593.684	   237.450	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 8 --variant V1 --seed 3 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f8_V1_s3.log 2>&1
210	:	1778529593.717	   240.269	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 8 --variant V1 --seed 4 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f8_V1_s4.log 2>&1
217	:	1778529808.247	   428.062	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 8 --variant V3 --seed 1 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f8_V3_s1.log 2>&1
216	:	1778529804.791	   434.216	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 8 --variant V3 --seed 0 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f8_V3_s0.log 2>&1
218	:	1778529808.800	   439.130	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 8 --variant V3 --seed 2 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f8_V3_s2.log 2>&1
219	:	1778529818.483	   431.802	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 8 --variant V3 --seed 3 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f8_V3_s3.log 2>&1
220	:	1778529831.141	   431.901	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 8 --variant V3 --seed 4 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f8_V3_s4.log 2>&1
226	:	1778530263.048	     3.471	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 9 --variant V0 --seed 0 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f9_V0_s0.log 2>&1
227	:	1778530266.525	     3.383	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 9 --variant V0 --seed 1 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f9_V0_s1.log 2>&1
228	:	1778530269.915	     3.388	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_brd_cmdy.yaml --market BRD_CMDY --fold 9 --variant V0 --seed 2 --out results/full_optimal > logs/full_optimal/BRD_CMDY_f9_V0_s2.log 2>&1
